Pers.No.,Termd,TermType,ReasonForLeaving,Rehire,BusinessUnit,EESubgroup,EEGroup,Commission,RecentRating,Tenure,Paygrade,TimeInPaygrade,PercentOfMarket,FinalPay,BeginPay,ChangeSince2020,PayIncreases,EdAssist,Sex,POC,Age,Promotion,DevRole,AppliedToJobs,HiredInJobs,PercentOfJobHired
1927,0,2,,0,GRA,0,Full-Time,0,3,22.8,1E(N),12.6,1.06,60278.4,54662.4,0.1,3,0,0,1,53.51,0,0,1,1,1
1929,0,2,,0,IT,1,Full-Time,0,3,22.76,3E,20.86,1.04,84070,76630,0.1,3,0,1,1,56.13,0,0,1,1,1
1930,0,2,,0,Net Svcs,1,Full-Time,0,4,22.72,3E,2.79,1.03,78940,70560,0.12,3,0,1,1,62.45,0,0,3,2,0.67
1932,0,2,,0,Field Svcs,1,Full-Time,0,4,22.7,3E,8.42,1.18,90710,81340,0.12,3,0,0,1,47.58,0,0,2,2,1
1934,0,2,,0,CCO,1,Full-Time,0,4,22.62,2E,8.42,1.16,75390,67420,0.12,3,0,0,1,50.34,0,0,1,1,1
1936,0,2,,0,Field Svcs,0,Full-Time,0,3,22.64,4H,20.86,1.01,61942.4,55286.4,0.12,3,0,1,1,54.95,0,0,1,1,1
1937,0,2,,0,Network Ops,1,Full-Time,0,5,22.58,6E,0.8,0.9,113880,90450,0.26,3,0,0,1,53.31,0,0,2,1,0.5
1939,0,2,,0,Field Svcs,0,Full-Time,0,5,22.55,5H,11.84,1.13,72196.8,65395.2,0.1,3,0,1,1,53.93,0,0,1,1,1
1940,0,2,,0,Network Ops,1,Full-Time,0,3,22.47,3E,15.25,1,77150,66830,0.15,3,0,0,1,56.2,0,0,1,1,1
1942,0,2,,0,Field Svcs,0,Full-Time,0,5,22.49,5H,2.9,1.05,70595.2,60611.2,0.16,3,0,1,1,50.05,0,0,2,1,0.5
1945,0,2,,0,Field Svcs,0,Full-Time,0,3,22.47,4H,20.86,1.01,58905.6,53580.8,0.1,3,0,1,1,51.41,0,0,1,1,1
1946,0,2,,0,Field Svcs,0,Full-Time,0,4,22.41,C4,2.6,1.1,51833.6,45864,0.13,3,0,0,1,54.95,0,0,1,1,1
1947,0,2,,0,Network Ops,1,Full-Time,0,4,22.43,7E,0.64,0.91,133200,112500,0.18,3,0,1,1,44.83,0,0,4,2,0.5
1948,0,2,,0,Net Svcs,1,Full-Time,0,3,22.43,2E,2.64,0.88,57240,50000,0.14,3,0,0,2,73.82,0,0,2,2,1
1949,0,2,,0,Network Ops,1,Full-Time,0,3,22.39,4E,5.89,0.85,78740,71880,0.1,3,0,1,2,46.74,0,0,10,1,0.1
1953,0,2,,0,CCO,1,Full-Time,0,4,22.34,2E,6.32,0.98,63620,55000,0.16,3,0,0,1,52.15,0,0,1,1,1
1959,0,2,,0,Network Ops,1,Full-Time,0,3,22.26,2E,15.06,0.86,60580,53050,0.14,3,0,0,1,50.56,0,0,3,1,0.33
1961,0,2,,0,Net Svcs,1,Full-Time,0,4,18.26,3E,3.15,0.94,76240,67500,0.13,3,0,1,1,49.64,0,0,2,1,0.5
1962,0,2,,0,Field Svcs,0,Full-Time,0,4,22.24,5H,0.41,1.05,70720,60632,0.17,3,0,1,1,56.01,1,0,1,1,1
1963,0,2,,0,Field Svcs,0,Full-Time,0,4,29.05,5H,7.85,1.07,71739.2,63398.4,0.13,3,0,1,1,58.94,0,0,3,1,0.33
1964,0,2,,0,Field Svcs,0,Full-Time,0,3,22.2,4H,20.86,1.09,63065.6,57137.6,0.1,3,0,1,1,45.71,0,0,1,1,1
1970,0,2,,0,Field Svcs,0,Full-Time,0,4,22.11,5H,5.66,1.08,72862.4,65208,0.12,3,0,1,1,45.7,0,0,1,1,1
1971,0,2,,0,Network Ops,1,Full-Time,0,3,22.08,5E,1.18,0.98,97100,85120,0.14,3,0,0,1,59.62,0,0,1,1,1
1974,0,2,,0,Field Svcs,0,Full-Time,0,4,22.24,5H,2.79,1.09,72945.6,64480,0.13,3,0,1,1,58.31,0,0,1,1,1
1975,0,2,,0,Network Ops,1,Part-Time,0,3,22.24,2E,14.02,1.03,36080,65410,-0.45,3,0,1,1,67.3,0,0,1,1,1
1976,0,2,,0,Field Svcs,0,Full-Time,0,3,13.58,4H,13.06,1.08,65894.4,61089.6,0.08,3,0,1,1,63.41,0,0,1,1,1
1978,0,2,,0,Field Svcs,0,Full-Time,0,4,22.01,5H,18.25,1.01,68099.2,59800,0.14,3,0,1,1,53.55,0,0,1,1,1
1979,0,2,,0,Field Svcs,0,LOA,0,4,21.98,4H,14.25,1.05,64022.4,56347.2,0.14,3,0,1,1,59.16,0,0,5,1,0.2
1981,0,2,,0,IT,1,Full-Time,0,5,21.93,8E,4.21,1.02,179930,156490,0.15,3,0,1,1,46.96,0,0,2,1,0.5
1982,0,2,,0,Network Ops,0,LOA,0,3,21.97,C2,15.44,1.07,41392,37440,0.11,3,0,0,1,59.27,0,0,2,1,0.5
1983,0,2,,0,Network Ops,1,Full-Time,0,4,21.88,6E,0.8,0.83,105000,85770,0.22,3,0,1,1,54.91,1,0,3,2,0.67
1986,0,2,,0,Field Svcs,1,Full-Time,0,4,21.84,3E,2.94,0.89,68580,59040,0.16,3,0,0,1,57.8,0,0,3,2,0.67
1989,0,2,,0,GRA,1,Full-Time,0,3,21.76,3E,9.23,1.01,77860,69470,0.12,3,0,0,1,54.61,0,0,2,1,0.5
1990,0,2,,0,Marketing,1,Full-Time,0,3,21.78,2E,7.57,1.07,69890,63640,0.1,3,0,0,1,52.44,0,0,2,1,0.5
1991,0,2,,0,Field Svcs,0,Full-Time,0,4,21.72,5H,15.48,1.06,71427.2,64064,0.11,3,0,1,1,56.32,0,0,2,1,0.5
1995,0,2,,0,Field Svcs,1,Full-Time,0,4,21.73,3E,11.34,1.09,83500,73500,0.14,3,0,0,1,43.72,0,0,4,2,0.5
1996,0,2,,0,IT,1,Full-Time,0,5,21.68,5E,8.12,1.05,112000,103760,0.08,3,0,1,1,50.15,0,0,3,3,1
1998,0,2,,0,Network Ops,0,Full-Time,0,4,21.57,C3,11.91,1.18,50668.8,45926.4,0.1,3,0,0,1,50.97,0,0,3,1,0.33
1999,0,2,,0,IT,1,Full-Time,0,3,21.65,2E,7.7,1.02,66450,59750,0.11,3,0,0,1,45.2,0,0,1,1,1
2000,0,2,,0,Field Svcs,0,Full-Time,0,3,21.59,5H,18.25,1,67246.4,60881.6,0.1,3,0,1,1,66.21,0,0,1,1,1
2002,0,2,,0,Field Svcs,0,Full-Time,0,4,21.59,5H,18.25,1.08,72800,65436.8,0.11,3,0,1,1,61.83,0,0,1,1,1
2003,0,2,,0,IT,1,Full-Time,0,5,21.61,5E,3.79,1.11,118220,105680,0.12,3,0,1,1,41.48,0,0,1,1,1
2006,0,2,,0,Network Ops,0,Full-Time,0,3,21.55,C2,15.42,1.08,39832,35984,0.11,3,0,0,1,63.45,0,0,1,1,1
2007,0,2,,0,Field Svcs,0,Full-Time,0,4,21.58,4H,20.86,1.06,64896,57283.2,0.13,3,0,1,1,54.7,0,0,1,1,1
418,1,0,Resigned-Dissatisfaction w/Job Content,0,CCO,1,Full-Time,1,0,0.03,1E,0.03,0.34,27000,27000,0,0,0,1,1,57.46,0,0,2,1,0.5
2009,0,2,,0,Field Svcs,0,Full-Time,0,4,21.53,5H,3.21,1.11,74505.6,66040,0.13,3,0,1,1,42.09,0,0,1,1,1
2012,0,2,,0,Network Ops,1,Full-Time,0,3,21.49,2E,9.38,1.03,67250,60810,0.11,3,0,0,1,58.72,0,0,1,1,1
2014,0,2,,0,Field Svcs,0,Full-Time,0,4,21.4,5H,5.63,1.01,67516.8,59300.8,0.14,3,0,1,1,48.24,0,0,6,1,0.17
2015,0,2,,0,Field Svcs,0,Full-Time,0,4,21.4,4H,20.86,1.05,64459.2,57740.8,0.12,3,0,1,1,57.42,0,0,1,1,1
2018,0,2,,0,Field Svcs,0,Full-Time,0,4,16.73,4H,20.86,1.03,62940.8,55764.8,0.13,3,0,1,1,59.09,0,0,2,2,1
2019,0,2,,0,Field Svcs,1,Full-Time,0,4,21.36,4E,1.41,0.92,79220,68000,0.17,3,0,1,1,58.86,0,0,3,2,0.67
2024,0,2,,0,Network Ops,1,Full-Time,0,3,21.3,3E,12.33,0.96,73750,63260,0.17,3,0,0,1,60,0,0,1,1,1
2026,0,2,,0,Field Svcs,0,Full-Time,0,4,21.28,5H,20.86,1.07,71884.8,62587.2,0.15,3,0,1,1,50.58,0,0,1,1,1
2029,0,2,,0,Net Svcs,1,Full-Time,0,3,21.3,3E,19.24,1.08,83210,74740,0.11,3,0,1,1,45.79,0,0,6,2,0.33
2031,0,2,,0,Field Svcs,0,Full-Time,0,4,21.28,6H,0.22,0.98,71552,62129.6,0.15,3,0,1,1,58.87,1,0,2,2,1
2033,0,2,,0,Field Svcs,0,Full-Time,0,5,21.2,4H,20.86,1.09,63419.2,57033.6,0.11,3,0,1,1,51.05,0,0,1,1,1
2034,0,2,,0,Field Svcs,0,Full-Time,0,3,20.36,4H,20.36,1.04,63294.4,57616,0.1,3,0,1,1,67.18,0,0,1,1,1
2036,0,2,,0,Field Svcs,0,Full-Time,0,4,21.11,5H,18.25,1.17,78811.2,72363.2,0.09,3,0,1,1,62.09,0,0,3,1,0.33
2039,0,2,,0,Field Svcs,1,Full-Time,0,3,21.1,2E,10.07,1.03,63790,57710,0.11,3,0,0,1,40.38,0,0,1,1,1
2041,0,2,,0,Net Svcs,1,Full-Time,0,4,21.09,5E,3.75,0.91,97280,85770,0.13,3,0,1,1,45.86,0,0,5,2,0.4
2042,0,2,,0,Net Svcs,1,Full-Time,0,4,21.09,5E,4.21,0.96,97170,86170,0.13,3,0,1,1,45.21,0,0,3,2,0.67
2043,0,2,,0,Network Ops,1,Full-Time,0,3,21.09,4E,5.89,0.83,77000,68650,0.12,3,0,1,1,42.04,0,0,11,2,0.18
2046,0,2,,0,Network Ops,0,Full-Time,0,3,21.07,1E(N),7.96,0.94,53248,47257.6,0.13,3,0,0,1,43.96,0,0,1,1,1
2048,0,2,,0,Field Svcs,1,Full-Time,0,5,21.05,4E,1.41,0.96,82820,70000,0.18,3,0,1,1,49.9,0,0,3,2,0.67
2051,0,2,,0,Network Ops,1,Full-Time,0,3,21.01,2E,8.19,0.9,58710,51870,0.13,3,0,1,1,50.96,0,0,2,1,0.5
2054,0,2,,0,Field Svcs,1,Full-Time,0,5,20.97,4E,0.45,0.8,69000,48859.2,0.41,3,0,1,1,50.01,1,0,4,2,0.5
2056,0,2,,0,Field Svcs,0,Full-Time,0,3,20.97,1H,15.17,1.13,46092.8,43014.4,0.07,3,0,0,1,55.62,0,0,1,1,1
2057,0,2,,0,Net Svcs,1,Full-Time,0,3,20.97,4E,7.77,0.9,83300,76740,0.09,3,0,1,1,38.87,0,0,4,2,0.5
2060,0,2,,0,Network Ops,0,Full-Time,0,3,20.9,C4,2.56,0.95,45011.2,39520,0.14,3,0,0,1,44.91,0,0,5,2,0.4
2069,0,2,,0,Network Ops,1,Full-Time,0,5,20.82,6E,1.18,0.93,106850,85630,0.25,3,0,0,1,43.15,0,0,1,1,1
2070,0,2,,0,Network Ops,0,Full-Time,0,3,38.41,C3,11.81,1.12,48027.2,44470.4,0.08,3,0,1,1,62.27,0,0,1,1,1
2073,0,2,,0,Finance,1,Full-Time,0,4,33.42,3E,14.98,1.05,80310,72030,0.11,3,0,0,1,57.96,0,0,3,1,0.33
2074,0,2,,0,Network Ops,0,Full-Time,0,4,22.8,C4,2.56,1.1,51958.4,47840,0.09,3,0,0,1,56.46,0,0,1,1,1
2078,0,2,,0,Field Svcs,0,Full-Time,0,4,26.15,4H,18.16,1.11,64584,57948.8,0.11,3,0,1,1,55.39,0,0,1,1,1
2082,1,0,Retirement,0,Field Svcs,0,Part-Time,0,5,24.23,4H,17.15,1.06,48339.2,55952,-0.14,3,0,1,1,67.22,0,0,1,1,1
2085,0,2,,0,Field Svcs,0,Full-Time,0,4,23.17,4H,18.16,1.11,64334.4,58052.8,0.11,3,0,1,1,49.56,0,0,1,1,1
2088,0,2,,0,Field Svcs,0,Full-Time,0,4,22.49,5H,5.89,1.09,72945.6,63606.4,0.15,3,0,1,1,45.36,0,0,2,1,0.5
2089,1,0,Retirement,0,Field Svcs,0,Part-Time,0,3,36.53,5H,0.47,1.01,64896,59508.8,0.09,3,0,1,1,64.96,1,0,1,1,1
2091,0,2,,0,Field Svcs,0,Full-Time,0,3,33.45,5H,9.95,1.03,69160,62691.2,0.1,3,0,1,1,64.85,0,0,1,1,1
2093,0,2,,0,Net Svcs,1,Full-Time,0,4,27.08,7E,3.1,1.17,169820,155050,0.1,3,1,1,1,53.42,0,0,5,2,0.4
2094,0,2,,0,CCO,1,Full-Time,0,4,30.44,2E,8.42,1.21,79000,71290,0.11,3,0,0,1,47.68,0,0,1,1,1
2095,0,2,,0,Field Svcs,0,Full-Time,0,5,23.89,5H,11.41,1.16,77854.4,71115.2,0.09,3,0,1,1,58.34,0,0,4,1,0.25
2098,0,2,,0,Network Ops,1,Full-Time,0,3,28.18,3E,15.21,0.96,77180,68390,0.13,3,0,0,1,55.61,0,0,2,1,0.5
2099,0,2,,0,Field Svcs,0,Full-Time,0,5,39.14,1H,9.36,1.07,45593.6,40414.4,0.13,3,0,0,1,60.92,0,0,1,1,1
2100,0,2,,0,Net Svcs,1,Full-Time,0,4,29.33,6E,2.33,0.92,115860,93000,0.25,3,0,1,2,53.02,1,0,3,2,0.67
2101,0,2,,0,Network Ops,1,Full-Time,0,4,24.62,2E,15.06,0.97,68530,61080,0.12,3,0,0,1,43.68,0,0,5,1,0.2
2103,0,2,,0,Field Svcs,1,Part-Time,0,4,28.58,3E,5.24,1.02,47230,70570,-0.33,3,0,0,1,63.29,0,0,2,2,1
2107,0,2,,0,Field Svcs,0,Full-Time,0,3,33.1,5H,20.67,1.03,68972.8,62899.2,0.1,3,0,1,1,66.63,0,0,1,1,1
2115,0,2,,0,Field Svcs,1,Full-Time,0,4,27.08,4E,1.41,1.04,89810,78290,0.15,3,0,1,1,51.13,0,0,3,1,0.33
2118,0,2,,0,Network Ops,1,Full-Time,0,3,22.01,4E,10.72,0.86,79420,72500,0.1,3,1,0,1,62.44,0,0,2,1,0.5
2119,0,2,,0,IT,1,Full-Time,0,4,14.31,6E,4.02,1.16,146950,137810,0.07,3,0,1,1,44.93,0,0,1,1,1
2121,0,2,,0,Field Svcs,0,Part-Time,0,3,32.93,5H,15.7,1.04,67917.72,63377.6,0.07,3,0,1,1,59.73,0,0,1,1,1
2123,0,2,,0,CCO,1,Full-Time,0,5,22.64,6E,0.84,0.99,112860,92780,0.22,3,0,1,1,45.99,0,0,3,1,0.33
2124,0,2,,0,Network Ops,1,Full-Time,0,5,22.14,7E,0.22,0.91,131860,104300,0.26,3,1,1,1,42.74,1,0,6,3,0.5
2126,0,2,,0,Marketing,1,Full-Time,0,5,20.77,7E,3.21,1,131100,110000,0.19,3,0,1,1,45.37,0,0,4,2,0.5
2127,0,2,,0,CCO,1,Full-Time,0,4,20.74,5E,0.84,0.98,97340,82640,0.18,3,1,0,1,43.78,0,0,2,2,1
2130,0,2,,0,HR,0,Full-Time,0,3,6.47,C3,2.6,0.95,40892.8,36233.6,0.13,3,0,0,1,46.37,0,0,2,2,1
2135,0,2,,0,Field Svcs,0,Full-Time,0,3,20.59,4H,20.59,1.09,63065.6,57928,0.09,3,0,1,1,54.88,0,0,1,1,1
2136,0,2,,0,Net Svcs,1,Full-Time,0,3,20.59,7E,8.81,1.13,164890,156160,0.06,3,1,1,1,47.73,0,0,2,2,1
2141,0,2,,0,Marketing,1,Full-Time,0,3,20.53,3E,2.9,0.93,71700,62900,0.14,3,0,1,1,44.58,0,0,2,2,1
2142,0,2,,0,Field Svcs,0,Full-Time,0,4,39.08,5H,20.74,1.04,70033.6,62337.6,0.12,3,0,1,1,62.32,0,0,1,1,1
2145,0,2,,0,Net Svcs,1,Full-Time,0,3,20.49,5E,13.56,1.08,115060,108430,0.06,3,0,1,1,67.95,0,0,1,1,1
2146,0,2,,0,Field Svcs,0,Full-Time,0,4,20.44,5H,4.36,1.08,72529.6,65208,0.11,3,0,1,1,48.8,0,0,4,2,0.5
2147,0,2,,0,CCO,0,Full-Time,0,5,20.44,C4,2.6,1.2,56680,51771.2,0.09,3,0,0,1,42.5,0,0,1,1,1
2148,0,2,,0,Field Svcs,0,Full-Time,0,5,20.42,5H,6.66,1.02,68307.2,60465.6,0.13,3,0,1,1,53.97,0,0,1,1,1
2149,0,2,,0,IT,1,Full-Time,0,4,20.42,6E,4.97,1.13,142920,114360,0.25,3,0,1,1,44.77,0,0,1,1,1
2151,0,2,,0,Network Ops,1,Full-Time,0,4,20.38,4E,2.87,1.02,95040,84500,0.12,3,0,1,1,49.73,0,0,4,1,0.25
2152,0,2,,0,CCO,0,Full-Time,0,4,20.38,1E(N),1.22,0.9,48484.8,39499.2,0.23,3,0,0,1,56.73,1,0,3,2,0.67
2155,0,2,,0,GRA,1,Full-Time,0,3,2.48,2E,2.48,1.07,69630,65000,0.07,3,0,0,1,48.67,0,0,1,1,1
2156,0,2,,0,IT,1,Full-Time,0,4,20.34,5E,20.34,1.05,111940,101700,0.1,3,0,1,1,56.21,0,0,1,1,1
2157,0,2,,0,Field Svcs,0,Full-Time,0,3,20.34,4H,20.34,1.04,60569.6,52603.2,0.15,3,0,1,1,60.93,0,0,1,1,1
2158,0,2,,0,Field Svcs,0,Full-Time,0,4,20.32,5H,4.21,1.11,74880,65852.8,0.14,3,0,1,1,64.39,0,0,1,1,1
2160,0,2,,0,Field Svcs,0,Full-Time,0,4,20.28,4H,14.25,1.07,62067.2,55806.4,0.11,3,0,1,1,52.81,0,0,1,1,1
2161,0,2,,0,IT,1,Full-Time,0,4,20.3,6E,3.71,1.01,127360,106320,0.2,3,0,1,1,59.8,0,0,2,1,0.5
2164,0,2,,0,Net Svcs,1,Full-Time,0,4,20.27,5E,3.17,0.91,97130,86110,0.13,3,0,1,1,45.87,0,0,2,1,0.5
2165,0,2,,0,Field Svcs,0,Full-Time,0,3,20.25,4H,20.25,1.03,62753.6,55764.8,0.13,3,0,1,1,55.98,0,0,1,1,1
2167,0,2,,0,CCO,1,Full-Time,0,5,20.21,6E,1.1,0.99,113380,93600,0.21,3,1,0,1,40.2,1,0,5,3,0.6
2172,0,2,,0,Net Svcs,1,Full-Time,0,5,20.15,6E,0.15,0.97,123000,102010,0.21,3,0,1,1,48.27,1,0,4,4,1
2173,0,2,,0,Finance,0,Full-Time,0,4,20.13,C3,2.6,1.08,46363.2,40622.4,0.14,3,0,0,1,58.13,0,0,1,1,1
2174,0,2,,0,Marketing,1,Full-Time,0,3,20.13,5E,0.68,0.88,86820,72500,0.2,3,1,0,1,42.15,1,0,3,2,0.67
2175,0,2,,0,Comm Sales,0,Full-Time,0,4,20.11,C5,5.86,1.05,54371.2,49129.6,0.11,3,0,0,1,40.32,0,0,6,1,0.17
2180,0,2,,0,Net Svcs,1,Full-Time,0,3,28.56,3E,0.34,1.03,83000,73236.8,0.13,3,0,1,1,63.07,1,0,3,2,0.67
2181,0,2,,0,Field Svcs,0,Full-Time,0,3,21.07,4H,18.35,1.06,64937.6,57366.4,0.13,3,0,1,1,64.5,0,0,1,1,1
2183,0,2,,0,Field Svcs,0,Full-Time,0,5,36.23,4H,20.08,1.13,68972.8,61713.6,0.12,3,0,1,1,64.02,0,0,1,1,1
2186,0,2,,0,Field Svcs,0,Full-Time,0,3,34.95,5H,20.08,1.12,75025.6,68889.6,0.09,3,0,1,1,64.01,0,0,1,1,1
2187,0,2,,0,Network Ops,1,Full-Time,0,3,26.32,2E,15.06,0.87,61430,53830,0.14,3,0,0,1,50.54,0,0,1,1,1
2188,0,2,,0,Field Svcs,0,Full-Time,0,4,25.06,1H,4.02,1.1,47070.4,41912,0.12,3,0,0,1,65.5,0,0,1,1,1
2191,0,2,,0,Field Svcs,0,Full-Time,0,4,20.08,4H,20.08,1.12,64771.2,59300.8,0.09,3,0,1,1,60.01,0,0,1,1,1
2192,0,2,,0,Field Svcs,0,Full-Time,0,5,23.87,5H,4.51,1.09,73278.4,64084.8,0.14,3,0,1,1,57.5,0,0,1,1,1
2194,1,0,Retirement,0,Field Svcs,0,Full-Time,0,4,21,5H,19.17,1.2,80371.2,72404.8,0.11,3,0,1,1,64.71,0,0,4,2,0.5
2195,1,0,Retirement,0,Field Svcs,0,Full-Time,0,4,22.51,6H,3.98,1.12,82326.4,74297.6,0.11,3,0,1,1,59.66,0,0,3,1,0.33
2199,0,2,,0,Network Ops,1,Full-Time,0,4,20.02,4E,2.48,0.88,81390,64708.8,0.26,3,0,1,1,41.89,1,0,4,2,0.5
2201,0,2,,0,Finance,0,Full-Time,0,3,19.98,1E(N),2.67,0.94,53185.6,47195.2,0.13,3,0,0,2,64.64,0,0,5,2,0.4
2202,0,2,,0,HR,1,Full-Time,0,5,19.96,6E,7.43,1.12,127800,112620,0.13,3,0,1,1,58.93,0,0,1,1,1
2205,0,2,,0,Comm Sales,1,Full-Time,0,3,19.88,3E,19.88,0.96,73550,65040,0.13,3,0,0,1,60.04,0,0,1,1,1
2206,0,2,,0,Field Svcs,0,Full-Time,0,4,19.87,1H,7.58,1.2,51334.4,47424,0.08,3,0,0,1,63.03,0,0,1,1,1
2207,0,2,,0,Net Svcs,1,Full-Time,0,3,19.86,3E,19.86,1.06,85620,77780,0.1,3,0,1,1,54.28,0,0,2,2,1
2208,0,2,,0,CCO,1,Full-Time,0,5,19.82,4E,2.48,0.99,85490,65630,0.3,3,0,0,1,45.19,1,0,2,2,1
2215,0,2,,0,Network Ops,1,Full-Time,0,3,22.35,5E,0.84,0.88,94040,77000,0.22,3,0,0,1,59.81,1,0,3,3,1
2216,0,2,,0,Net Svcs,1,Full-Time,0,5,26.32,7E,0.15,0.97,141500,116180,0.22,3,0,1,1,52.5,1,0,2,2,1
2217,0,2,,0,Network Ops,1,Full-Time,0,3,25.24,2E,9.42,0.87,61500,53900,0.14,3,0,0,1,47.18,0,0,1,1,1
2218,0,2,,0,Network Ops,1,Full-Time,0,4,24.56,5E,1.18,0.94,93440,78920,0.18,3,0,0,1,47.62,0,0,1,1,1
2219,0,2,,0,Network Ops,0,Full-Time,0,3,8.94,C3,2.93,0.97,41620.8,37440,0.11,3,0,0,1,60.62,0,0,1,1,1
2223,0,2,,0,Network Ops,0,Full-Time,0,3,10.84,1E(N),10.84,1.04,58905.6,53206.4,0.11,3,0,0,1,58.94,0,0,1,1,1
2226,0,2,,0,Network Ops,0,Full-Time,0,3,22.72,C3,10,1.04,44657.6,40352,0.11,3,0,0,1,57.14,0,0,1,1,1
2227,0,2,,0,Network Ops,1,Full-Time,0,3,22.41,2E,9.42,0.96,62710,55670,0.13,3,0,0,1,43.16,0,0,1,1,1
424,1,0,Resigned-Dissatisfaction w/Job Content,0,CCO,1,Full-Time,1,0,0.29,1E,0.29,0.34,27000,27000,0,0,0,1,0,63.69,0,0,1,1,1
2233,0,2,,0,Network Ops,1,Full-Time,0,4,20.33,4E,0.49,0.84,77940,62850,0.24,3,0,1,1,41,1,0,1,1,1
2235,0,2,,0,Field Svcs,1,Full-Time,0,4,20.95,2E,18.28,1.01,65860,58170,0.13,3,0,0,1,55.75,0,0,1,1,1
2236,0,2,,0,Network Ops,1,Full-Time,0,3,20.94,2E,7.73,0.94,61110,54200,0.13,3,0,0,1,52.22,0,0,1,1,1
2239,0,2,,0,Network Ops,0,Full-Time,0,3,21.16,1E(N),10.86,0.94,53476.8,47590.4,0.12,3,0,0,1,57.26,0,0,1,1,1
2241,0,2,,0,Marketing,1,Full-Time,0,3,19.79,5E,6.2,0.96,94860,70316,0.35,3,0,1,1,48.04,0,0,1,1,1
2242,0,2,,0,CCO,0,Full-Time,0,5,19.79,1E(N),1.45,0.99,56347.2,46550.4,0.21,3,0,1,1,43.02,0,0,2,2,1
2244,0,2,,0,Network Ops,0,Full-Time,0,3,19.75,C3,10.49,1.03,44283.2,39832,0.11,3,0,1,1,55.17,0,0,1,1,1
2245,0,2,,0,Field Svcs,0,Full-Time,0,4,19.75,5H,18.25,1.12,74921.6,67600,0.11,3,0,1,1,56.31,0,0,3,1,0.33
2246,0,2,,0,Field Svcs,0,Full-Time,0,5,19.75,5H,3.86,0.99,66393.6,58468.8,0.14,3,0,1,1,44.39,0,0,3,1,0.33
2247,0,2,,0,Field Svcs,0,Full-Time,0,3,19.75,5H,18.25,1.08,72321.6,67121.6,0.08,3,0,1,1,48.26,0,0,1,1,1
2251,0,2,,0,Network Ops,1,Full-Time,0,4,19.75,2E,9.42,0.97,63180,56100,0.13,3,0,0,1,42.93,0,0,1,1,1
2253,0,2,,0,Network Ops,1,Full-Time,0,4,19.71,5E,1.18,0.96,94680,80030,0.18,3,0,0,1,56.92,0,0,1,1,1
2254,0,2,,0,Finance,1,Full-Time,0,4,19.72,8E,1.83,1.02,180230,166000,0.09,3,0,1,1,58.24,0,0,2,2,1
2255,0,2,,0,Network Ops,1,Full-Time,0,5,23.98,5E,1.18,0.96,95410,78170,0.22,3,0,0,1,48.36,0,0,1,1,1
437,1,0,Resigned-Relocation,0,CCO,1,Full-Time,1,3,0.43,1E,0.43,0.34,27000,27000,0,0,0,1,1,33.51,0,0,3,1,0.33
2257,0,2,,0,Comm Sales,0,Full-Time,0,3,18.07,C4,3.36,0.95,44844.8,39936,0.12,3,0,1,1,51.03,0,0,3,2,0.67
2258,0,2,,0,Network Ops,1,Full-Time,0,3,19.54,2E,9.42,0.92,59910,52450,0.14,3,0,0,1,46.73,0,0,1,1,1
2259,0,2,,0,CCO,0,Full-Time,0,4,19.55,1E(N),1.45,0.92,52353.6,45094.4,0.16,3,0,1,1,58.86,0,0,2,2,1
2260,0,2,,0,Field Svcs,0,Full-Time,0,3,19.49,1E(N),0.3,0.85,48276.8,41912,0.15,3,0,0,1,59.05,0,1,8,2,0.25
2263,0,2,,0,Field Svcs,0,Full-Time,0,5,19.37,5H,18.01,1.09,73236.8,65520,0.12,3,0,1,1,56.71,0,0,2,1,0.5
2264,0,2,,0,Network Ops,0,Full-Time,0,3,13.48,1E(N),2.75,0.82,46820.8,41600,0.13,3,0,0,1,48.19,0,0,3,1,0.33
2266,0,2,,0,Network Ops,1,Full-Time,0,5,14.06,3E,3.75,0.93,75130,62400,0.2,3,0,1,1,44.77,0,0,1,1,1
2272,0,2,,0,CCO,0,Full-Time,0,3,19.13,1E(N),1.22,0.84,45323.2,37398.4,0.21,3,0,0,1,61,1,0,3,2,0.67
2274,0,2,,0,Field Svcs,0,Full-Time,0,3,19.12,5H,18.01,1.05,70678.4,63523.2,0.11,3,0,1,1,50.02,0,0,1,1,1
2275,0,2,,0,Field Svcs,1,Full-Time,0,3,19.06,7E,0.68,0.91,119120,99500,0.2,3,0,1,1,55.51,1,0,9,2,0.22
2279,0,2,,0,Network Ops,0,Full-Time,0,3,18.97,1E(N),1.45,0.96,54267.2,48672,0.11,3,0,1,1,52.04,1,0,1,1,1
2283,0,2,,0,Net Svcs,1,Full-Time,0,3,18.89,3E,5.13,0.94,75870,67180,0.13,3,1,1,1,55.95,0,0,2,2,1
2285,0,2,,0,Network Ops,0,Full-Time,0,3,18.89,C4,3.21,0.99,46883.2,42120,0.11,3,0,0,2,50.36,0,0,4,2,0.5
2287,0,2,,0,Network Ops,1,Full-Time,0,3,18.85,2E,9.42,0.91,63920,56680,0.13,3,1,0,1,38.97,0,0,3,1,0.33
2288,0,2,,0,Network Ops,1,Full-Time,0,4,18.83,6E,2.9,0.83,105000,87600,0.2,3,0,1,1,51.56,0,0,6,2,0.33
